report_date,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JIOFIN,JSWSTEEL,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TMPV,ULTRACEMCO,UPL,WIPRO
31-12-24,1154180729,2160138945,2463123478,143784657,959197790,580801623,3095171531,279257608,1596662097,618996470,7309778829,6088120683,807614040,6162728327,265468580,834423960,274132460,6575099643,680580576,2713665096,7648315544,2152802811,2247226523,2127822517,2349591262,7059490315,779051673,4152269194,14121238383,12511710391,6353141623,2445453966,1988173671,1375130635,456234542,1243528831,314402574,964157160,9696666134,12580279206,9300603819,13532372898,8924620034,36080748,2399334970,989458618,12483531541,3618087518,978787074,887786160,3681124896,288700060,844400270,10469234681
27-01-25,1154180729,2160138945,2463123478,143784657,959197790,580801623,3095171531,279257608,1596662097,618996470,7309778829,6088120683,807614040,6162728327,265468580,834423960,274132460,6575099643,680580576,2713665096,7648315544,2152802811,2247226523,2127822517,2349591262,7059490315,779051673,4152269194,14121238383,12511710391,6353141623,2445453966,1988173671,1375130635,456234542,1243528831,314402574,964157160,9696666134,12580279206,9300603819,13532372898,8924620034,36080748,2399334970,989458618,12483531541,3618087518,978787074,887786160,3681124896,288700060,844433596,10469234681
31-03-25,1154180729,2160138945,2463123478,143784657,959197790,580801623,3097369066,279257608,1596662097,621428652,7309778829,6094392981,807617120,6162728327,265468580,834455365,274164080,6575099643,680580576,2713665096,7652221674,2152988187,2247226523,2127822517,2349591262,7121927830,779054472,4153263455,14121238383,12514119781,6353141623,2445453966,1988222993,1375192165,456565045,1243528831,314402574,964157160,9696666134,12580279206,9300603819,13532372898,8924620034,36080748,2399334970,989498558,12483531541,3618087518,978993712,887786160,3681348742,294677410,844433596,10472136049
13-06-25,1154180729,2160138945,2463123478,143784657,959197790,580801623,3097369066,279257608,1596662097,621428652,7309778829,6094392981,807617120,6162728327,265468580,834455365,274164080,6575099643,680580576,2713665096,7652221674,2152988187,2247226523,2127822517,2349591262,7121927830,779054472,4153263455,14121238383,12514119781,6353141623,2445453966,1988222993,1375192165,456565045,1243528831,314402574,964157160,9696666134,12580279206,9300603819,13532372898,8924620034,36080748,2399334970,989498558,12483531541,3618087518,978993712,887786160,3681348742,294677410,844433596,10481700300
24-06-25,1154180729,2160138945,2463123478,143784657,959197790,580801623,3097369066,279257608,1596662097,6214286520,7309778829,6094392981,807617120,6162728327,265468580,834455365,274164080,6575099643,680580576,2713665096,7652221674,2152988187,2247226523,2127822517,2349591262,7121927830,779054472,4153263455,14121238383,12514119781,6353141623,2445453966,1988222993,1375192165,456565045,1243528831,314402574,964157160,9696666134,12580279206,9300603819,13532372898,8924620034,36080748,2399334970,989498558,12483531541,3618087518,978993712,887786160,3681348742,294677410,844433596,10481700300
30-06-25,1154180729,2160138945,2463123478,143784657,959197790,580801623,3101188425,279257608,1597813220,6214286520,7309778829,6094392981,807794617,6162728327,265468580,834581775,274252240,6575099643,680580576,2713665096,7667913646,2154693826,2247226523,2127822517,2349591262,7135539512,779055872,4154272628,14121238383,12517542141,6353141623,2445453966,1988320316,1375359426,456716123,1243528831,314402574,964157160,9696666134,12580279206,9300603819,13532472634,8924620034,36080748,2399334970,989533750,12483531541,3618087518,979207885,887786160,3681462325,294679171,844433596,10482318130
21-07-25,1154180729,2160138945,2463123478,143784657,959197790,580801623,3101188425,279257608,1597813220,6214286520,7309778829,6094392981,807794617,6162728327,265468580,834581775,274252240,6575099643,680580576,2713665096,7667913646,2154693826,2247226523,2127822517,2349591262,7135539512,779055872,4154272628,14121238383,12517542141,6353141623,2445453966,1988320316,1375359426,456716123,1243528831,314402574,964157160,9696666134,12580279206,9300603819,13532472634,9230617586,36080748,2399334970,989533750,12483531541,3618087518,979207885,887786160,3681462325,294679171,844433596,10482318130
14-08-25,1154180729,2160138945,2463123478,143784657,959197790,580801623,3101188425,279257608,1597813220,6214286520,7309778829,6094392981,807794617,6162728327,265468580,834581775,274252240,6575099643,680580576,2713665096,7667913646,2154693826,2247226523,2127822517,2349591262,7135539512,779055872,4154272628,14121238383,12517542141,6353141623,2445453966,1988320316,1375359426,456716123,1243528831,314402574,1928314320,9696666134,12580279206,9300603819,13532472634,9230617586,36080748,2399334970,989533750,12483531541,3618087518,979207885,887786160,3681462325,294679171,844433596,10482318130
28-08-25,1154180729,2160138945,2463123478,143784657,959197790,580801623,3101188425,279257608,1597813220,6214286520,7309778829,6094392981,807794617,6162728327,265468580,834581775,274252240,6575099643,680580576,2713665096,15354079522,2154693826,2247226523,2127822517,2349591262,7135539512,779055872,4154272628,14121238383,12517542141,6353141623,2445453966,1988320316,1375359426,456716123,1243528831,314402574,1928314320,9696666134,12580279206,9300603819,13532472634,9230617586,36080748,2399334970,989533750,12483531541,3618087518,979207885,887786160,3681462325,294679171,844433596,10482318130
30-09-25,1154180729,2160138945,2471823478,143784657,959197790,580801623,3102879031,279257608,1597813220,6222481865,7309778829,6094392981,807765695,6162728327,265468580,834613760,274277990,6575099643,680580576,2713665096,15363698554,2156086337,2247226523,2127822517,2349591262,7143705861,779075972,4154401349,14121238383,12527130431,6353141623,2445453966,1988592513,1375556003,456757868,1243528831,314402574,1928314320,9696666134,12580279206,9300603819,13532472634,9230617586,36080748,2399334970,989541732,12483531541,3618087518,979562303,887786160,3682274653,294679171,844433596,10483772400
