,0
2024-12-05,2716.718899179088
2024-12-06,2709.7490555726577
2024-12-09,2700.6655653489183
2024-12-10,2698.1848180583356
2024-12-11,2698.026971382746
2024-12-12,2690.5624234831025
2024-12-13,2723.317267641912
2024-12-16,2707.8097020386163
2024-12-17,2671.8097875409667
2024-12-18,2660.2354158820917
2024-12-19,2631.593433467239
2024-12-20,2589.261922812233
2024-12-23,2602.4598517108975
2024-12-24,2601.5076000748813
2024-12-26,2605.6023937167743
2024-12-27,2609.197971048245
2024-12-30,2598.8160264054404
2024-12-31,2595.980158050398
2025-01-01,2607.722458752353
2025-01-02,2653.013089352161
2025-01-03,2631.222947675304
2025-01-06,2587.010610834797
2025-01-07,2592.739860412232
2025-01-08,2602.258886269684
2025-01-09,2585.4285628707103
2025-01-10,2588.480457489037
2025-01-13,2561.4631644668852
2025-01-14,2557.5645582925667
2025-01-15,2567.9717118566327
2025-01-16,2575.148961479962
2025-01-17,2567.254933738003
2025-01-20,2583.2004651452107
2025-01-21,2546.946571913768
2025-01-22,2569.795442383389
2025-01-23,2572.0188623970234
2025-01-24,2563.8087718474976
2025-01-27,2535.239201238413
2025-01-28,2541.3863068994838
2025-01-29,2560.513753195587
2025-01-30,2570.607224799686
2025-01-31,2592.7694061180505
2025-02-01,2588.2061156431605
2025-02-03,2577.4561812610773
2025-02-04,2621.7152121526337
2025-02-05,2609.624526602383
2025-02-06,2599.3711409920707
2025-02-07,2593.021786721075
2025-02-10,2582.6376825903753
2025-02-11,2551.2787806855195
2025-02-12,2547.077198890505
2025-02-13,2539.61196623953
2025-02-14,2533.2506088617743
2025-02-17,2528.3730601536067
2025-02-18,2524.6944400563566
2025-02-19,2513.6399065271894
2025-02-20,2510.521684808884
2025-02-21,2494.956617132452
2025-02-24,2461.2581731996997
2025-02-25,2460.863262015651
2025-02-27,2454.7368314716327
2025-02-28,2396.3139124537247
2025-03-03,2396.5223554342815
2025-03-04,2391.6980936541718
2025-03-05,2424.5675097354983
2025-03-06,2450.5001952008133
2025-03-07,2455.6107612979
2025-03-10,2447.764136914888
2025-03-11,2455.4036410708595
2025-03-12,2444.3260594862327
2025-03-13,2437.4845107007804
2025-03-17,2442.038507745205
2025-03-18,2442.038507745205
2025-03-19,2475.024188864278
2025-03-20,2510.386755953496
2025-03-21,2526.761585388828
2025-03-24,2564.0206268115917
2025-03-25,2565.4761930685963
2025-03-26,2545.604792659408
2025-03-27,2554.3488278475697
2025-03-28,2543.202975914531
2025-04-01,2543.202975914531
2025-04-02,2555.674345135744
2025-04-03,2538.6442273948023
2025-04-04,2495.1405900912455
2025-04-07,2426.4351506504854
2025-04-08,2464.740949253367
2025-04-09,2449.2879771904536
2025-04-11,2489.315491304286
2025-04-15,2532.355420898751
2025-04-16,2543.053437476342
2025-04-17,2594.940245389494
2025-04-21,2622.4948792490404
2025-04-22,2623.5688010642752
2025-04-23,2652.8116327759985
2025-04-24,2638.861512799844
2025-04-25,2624.442201488338
2025-04-28,2662.6100581005126
2025-04-29,2667.3127226674487
2025-04-30,2669.111414720011
2025-05-02,2669.55878541738
2025-05-05,2680.4419441225577
2025-05-06,2680.011354829092
2025-05-07,2673.5691846638833
2025-05-08,2663.1588040896413
2025-05-09,2632.97660546146
2025-05-12,2729.410012535662
2025-05-13,2684.603262682075
2025-05-14,2695.5659563614695
2025-05-15,2734.6841047698117
2025-05-16,2725.045699622287
2025-05-19,2714.3928690661855
2025-05-20,2688.98781077645
2025-05-21,2701.743078715611
2025-05-22,2675.9115000660613
2025-05-23,2699.244793105114
2025-05-26,2717.3438519986075
2025-05-27,2695.064676248709
2025-05-28,2689.245785277052
2025-05-29,2697.2066774112154
2025-05-30,2689.330658054437
2025-06-02,2686.764154691678
2025-06-03,2667.5341639595836
2025-06-04,2676.568184069356
2025-06-05,2687.661593027126
2025-06-06,2706.1630836122913
2025-06-09,2718.6600204609117
2025-06-10,2719.5684243470437
2025-06-11,2729.6112961935287
2025-06-12,2705.056478919874
2025-06-13,2689.3203139764173
2025-06-16,2715.2624791225894
2025-06-17,2710.0590862329286
2025-06-18,2701.2599740411947
2025-06-19,2700.755194559987
2025-06-20,2736.404612711383
2025-06-23,2715.239980853299
2025-06-24,2715.4801990700917
2025-06-25,2739.6583956720033
2025-06-26,2767.48557926478
2025-06-27,2782.6756937741634
2025-06-30,2768.28464386856
2025-07-01,2772.8545831161105
2025-07-02,2764.819429193358
2025-07-03,2755.9505935922507
2025-07-04,2770.7406388739905
2025-07-07,2775.2895402703184
2025-07-08,2776.201161843686
2025-07-09,2769.276782199021
2025-07-10,2756.121625926608
2025-07-11,2730.2497065501348
2025-07-14,2718.327186784927
2025-07-15,2730.448598660133
2025-07-16,2733.917527884592
2025-07-17,2720.775620338124
2025-07-18,2710.8008511756316
2025-07-21,2708.6081947900593
2025-07-22,2700.577654418875
2025-07-23,2718.9607542085414
2025-07-24,2697.4245538162672
2025-07-25,2674.2301979557706
2025-07-28,2647.9515105234586
2025-07-29,2662.515365694203
2025-07-30,2668.982828520014
2025-07-31,2658.5017118312626
2025-08-01,2638.679166685489
2025-08-04,2659.5778066608646
2025-08-05,2654.408924154794
2025-08-06,2644.5919137089313
2025-08-07,2645.3719423668254
2025-08-08,2619.6127272984986
2025-08-11,2640.87570164927
2025-08-12,2633.362103841759
2025-08-13,2641.032016021323
2025-08-14,2642.3725208100836
2025-08-18,2672.7337703030607
2025-08-19,2688.8133973186327
2025-08-20,2700.4746485144233
2025-08-21,2707.736582296308
2025-08-22,2686.41599653177
2025-08-25,2702.1408687533944
2025-08-26,2677.730010124532
2025-08-28,2655.082800700519
2025-08-29,2646.596560457292
2025-09-01,2660.380790968065
2025-09-02,2655.192910037294
2025-09-03,2664.462784243766
2025-09-04,2668.7501248125664
2025-09-05,2667.3664040930985
2025-09-08,2665.8323878038454
2025-09-09,2682.0954580881717
2025-09-10,2694.471292203561
2025-09-11,2699.1521332792404
2025-09-12,2712.4950732106777
2025-09-15,2708.8915645194998
2025-09-16,2730.920617986687
2025-09-17,2743.949570682221
2025-09-18,2750.3256910388322
2025-09-19,2740.382327645744
2025-09-22,2721.1783766646113
2025-09-23,2720.6193343630116
2025-09-24,2710.6543244161294
2025-09-25,2690.9123206219324
2025-09-26,2666.349432353467
2025-09-29,2662.118344197541
2025-09-30,2656.4581191874136
2025-10-01,2670.6772025206906
2025-10-03,2675.2633303263992
2025-10-06,2700.8886867552596
2025-10-07,2705.3170250600565
2025-10-08,2700.9786638216024
2025-10-09,2716.404970054715
2025-10-10,2726.98219390022
2025-10-13,2723.1134152480968
2025-10-14,2711.338395502426
2025-10-15,2731.536840999199
2025-10-16,2757.0898614200473
2025-10-17,2776.0932608073526
2025-10-20,2803.5304117949822
2025-10-21,2803.9174226001346
2025-10-23,2809.6742025187486
2025-10-24,2800.328857636974
2025-10-27,2824.4127467369826
2025-10-28,2817.5814884356687
2025-10-29,2829.922948819631
2025-10-30,2808.559788122099
2025-10-31,2797.0594774514666
2025-11-03,2795.3108034379406
2025-11-04,2784.854527855841
2025-11-05,2784.854527855841
2025-11-06,2784.62341965705
2025-11-07,2774.016678195856
2025-11-10,2790.3574843532924
2025-11-11,2794.364576980482
2025-11-12,2817.7667925100804
2025-11-13,2819.2204400882683
2025-11-14,2825.65474224542
