"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","30-SEP-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","16-OCT-2017 15:10:02",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","18-JUL-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-JUL-2017 15:10:01",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","30-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","18-JUL-2017 11:10:02",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","12-APR-2017 12:10:01",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","31-DEC-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","10-JAN-2017 17:10:01",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","30-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","19-OCT-2016 15:10:01",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","16-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","16-SEP-2016 15:10:01",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","30-JUN-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","08-JUL-2016 18:10:01",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","31-MAR-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","18-APR-2016 17:15:01",,"::"
"Hindustan Petroleum Corporation Limited","51.11","48.89","0","-","31-DEC-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","26-JAN-2016 06:15:02",,"::"
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-SEP-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-JUN-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-MAR-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-DEC-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-SEP-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-MAR-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-DEC-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-SEP-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-JUN-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-MAR-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-DEC-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-SEP-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-JUN-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-MAR-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-DEC-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-SEP-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-JUN-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-MAR-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-DEC-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-SEP-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-JUN-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-MAR-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-DEC-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-SEP-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"30-JUN-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Limited","0","0","0",,"31-MAR-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Ltd.","0","0","0",,"31-DEC-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Hindustan Petroleum Corporation Ltd.","0","0","0",,"30-SEP-2008",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
