,promoter_shares,public_shares,total_shares,free_float_factor,ticker,report_date
624,0,6602366890,7630778309,0.8652,HDFCBANK,2024-09-30
625,0,6579732729,7608122302,0.8648,HDFCBANK,2024-06-30
626,0,6568535110,7596910662,0.8646,HDFCBANK,2024-03-31
627,0,6564186661,7592484734,0.8646,HDFCBANK,2023-12-31
628,0,6553560921,7581816038,0.8644,HDFCBANK,2023-09-30
629,0,6509358023,7537569464,0.8636,HDFCBANK,2023-07-14
630,1164625834,3398967462,5591798806,0.6078,HDFCBANK,2023-06-30
631,1164625834,3386955782,5579742786,0.607,HDFCBANK,2023-03-31
632,1164625834,3384004756,5576755396,0.6068,HDFCBANK,2022-12-31
633,1164625834,3377214143,5569959026,0.6063,HDFCBANK,2022-09-30
634,1164625834,3361811387,5554552746,0.6052,HDFCBANK,2022-06-30
635,1164625834,3352799617,5545540976,0.6046,HDFCBANK,2022-03-31
636,1164625834,3349658117,5542399476,0.6044,HDFCBANK,2021-12-31
637,1164625834,3344710531,5537451890,0.604,HDFCBANK,2021-09-30
638,1164625834,3333977739,5526719098,0.6032,HDFCBANK,2021-06-30
639,1164625834,3320035123,5512776482,0.6022,HDFCBANK,2021-03-31
640,1164625834,3314915573,5507656932,0.6019,HDFCBANK,2020-12-31
641,1164625834,3310962797,5503704156,0.6016,HDFCBANK,2020-09-30
642,1164625834,3297537198,5490278560,0.6006,HDFCBANK,2020-06-30
643,1164625834,3290545098,5483286460,0.6001,HDFCBANK,2020-03-31
644,1164625834,3284285684,5477027068,0.5996,HDFCBANK,2019-12-31
645,1164625834,3278022510,5470763894,0.5992,HDFCBANK,2019-09-30
646,582312917,1636441579,2732812271,0.5988,HDFCBANK,2019-06-30
647,582312917,1615505546,2723306610,0.5932,HDFCBANK,2019-03-31
648,582312917,1611700319,2719501383,0.5926,HDFCBANK,2018-12-31
649,582312917,1609375123,2717176187,0.5923,HDFCBANK,2018-09-30
650,543216100,1587953620,2604157867,0.6098,HDFCBANK,2018-06-30
651,1083342272,1072204231,2156086337,0.4973,HDFCLIFE,2025-09-30
652,1083342272,1070811720,2154693826,0.497,HDFCLIFE,2025-06-30
653,1083342272,1069106081,2152988187,0.4966,HDFCLIFE,2025-03-31
654,1083342272,1068920705,2152802811,0.4965,HDFCLIFE,2024-12-31
655,1083342272,1068339101,2152221207,0.4964,HDFCLIFE,2024-09-30
656,1083342272,1067097241,2150979347,0.4961,HDFCLIFE,2024-06-30
657,1083342272,1067062021,2150944127,0.4961,HDFCLIFE,2024-03-31
658,1083342272,1066777510,2150659616,0.496,HDFCLIFE,2023-12-31
659,1083342272,1066182226,2150064332,0.4959,HDFCLIFE,2023-09-30
660,1081982272,1067157350,2149679456,0.4964,HDFCLIFE,2023-06-30
661,1081454254,1067402044,2149396132,0.4966,HDFCLIFE,2023-03-31
662,1081454254,1067180917,2149175005,0.4966,HDFCLIFE,2022-12-31
663,1081454254,1067110472,2149104560,0.4965,HDFCLIFE,2022-09-30
664,1088659430,1023973320,2113172584,0.4846,HDFCLIFE,2022-06-30
665,1088659430,1023419897,2112619161,0.4844,HDFCLIFE,2022-03-31
666,1088659430,1022613991,2111813255,0.4842,HDFCLIFE,2022-01-01
667,1088659430,935591769,2024791033,0.4621,HDFCLIFE,2021-12-31
668,1088659430,933932849,2023132113,0.4616,HDFCLIFE,2021-09-30
669,1088659430,932941032,2022140296,0.4614,HDFCLIFE,2021-06-30
670,1189504534,830899598,2020943966,0.4111,HDFCLIFE,2021-03-31
671,1189504534,830411713,2020456081,0.411,HDFCLIFE,2020-12-31
672,1219825968,799094930,2019460732,0.3957,HDFCLIFE,2020-09-30
673,1219825968,798807222,2019173024,0.3956,HDFCLIFE,2020-06-30
674,1285825968,732432597,2018798399,0.3628,HDFCLIFE,2020-03-31
675,1335825968,682205870,2018606832,0.338,HDFCLIFE,2019-12-31
676,1435825968,581271057,2017672019,0.2881,HDFCLIFE,2019-09-30
677,1502925968,513988187,2017489149,0.2548,HDFCLIFE,2019-06-30
678,1535958349,480847814,2017381157,0.2384,HDFCLIFE,2019-03-31
679,1628140340,388536263,2017256697,0.1926,HDFCLIFE,2018-12-31
680,1628140340,385187528,2013907962,0.1913,HDFCLIFE,2018-09-30
681,1628140340,383677430,2012517697,0.1906,HDFCLIFE,2018-06-30
682,1628140340,382819496,2011740043,0.1903,HDFCLIFE,2018-03-31
683,778464497,1456663079,2247226523,0.6482,HINDALCO,2025-09-30
684,778464497,1458593860,2247226523,0.6491,HINDALCO,2025-06-30
685,778464497,1458295041,2247226523,0.6489,HINDALCO,2025-03-31
686,778464497,1457958697,2247226523,0.6488,HINDALCO,2024-12-31
687,778464497,1457503536,2247216523,0.6486,HINDALCO,2024-09-30
688,778464497,1458900906,2247216523,0.6492,HINDALCO,2024-06-30
689,778464497,1458475141,2247216523,0.649,HINDALCO,2024-03-31
690,778464497,1458178081,2247216523,0.6489,HINDALCO,2023-12-31
691,778464497,1459410751,2247216523,0.6494,HINDALCO,2023-09-30
692,778464497,1459967232,2247194585,0.6497,HINDALCO,2023-06-30
693,778464497,1459511021,2247194585,0.6495,HINDALCO,2023-03-31
694,778464497,1459456024,2247194585,0.6495,HINDALCO,2022-12-31
695,778464497,1460684855,2247175109,0.65,HINDALCO,2022-09-30
696,778464497,1462180816,2247172724,0.6507,HINDALCO,2022-06-30
697,778464497,1461643230,2247172724,0.6504,HINDALCO,2022-03-31
698,778464497,1461032816,2247169840,0.6502,HINDALCO,2021-12-31
699,778464497,1462103459,2247114735,0.6507,HINDALCO,2021-09-30
700,778339497,1462779582,2246900609,0.651,HINDALCO,2021-06-30
701,778339497,1462519785,2246684247,0.651,HINDALCO,2021-03-31
702,778339497,1462357769,2246582938,0.6509,HINDALCO,2020-12-31
703,778339497,1462127412,2246352581,0.6509,HINDALCO,2020-09-30
704,778339497,1462059377,2246284546,0.6509,HINDALCO,2020-06-30
705,778339497,1462324463,2246222687,0.651,HINDALCO,2020-03-31
706,778339497,1462142390,2246040614,0.651,HINDALCO,2019-12-31
707,778339497,1462026018,2245924242,0.651,HINDALCO,2019-09-30
708,778339497,1461947692,2245845916,0.651,HINDALCO,2019-06-30
709,778339497,1462718500,2245530245,0.6514,HINDALCO,2019-03-31
710,778339497,1462700640,2245512385,0.6514,HINDALCO,2018-12-31
711,778339497,1467009910,2245349407,0.6534,HINDALCO,2018-09-30
712,778339497,1466712395,2245051892,0.6533,HINDALCO,2018-06-30
713,778339497,1466623405,2244962902,0.6533,HINDALCO,2018-03-31
714,1168268062,959554455,2127822517,0.451,HINDPETRO,2025-09-30
715,1168268062,959554455,2127822517,0.451,HINDPETRO,2025-06-30
716,1168268062,959554455,2127822517,0.451,HINDPETRO,2025-03-31
717,1168268062,959554455,2127822517,0.451,HINDPETRO,2024-12-31
718,1168268062,959554455,2127822517,0.451,HINDPETRO,2024-09-30
719,778845375,639702970,1418548345,0.451,HINDPETRO,2024-06-30
720,1168268062,959554455,2127822517,0.451,HINDPETRO,2024-06-25
721,778845375,639702970,1418548345,0.451,HINDPETRO,2024-03-31
722,778845375,639702970,1418548345,0.451,HINDPETRO,2023-12-31
723,778845375,639702970,1418548345,0.451,HINDPETRO,2023-09-30
724,778845375,639702970,1418548345,0.451,HINDPETRO,2023-06-30
725,778845375,639702970,1418548345,0.451,HINDPETRO,2023-03-31
726,778845375,639702970,1418548345,0.451,HINDPETRO,2022-12-31
727,778845375,639702970,1418548345,0.451,HINDPETRO,2022-09-30
728,778845375,639702970,1418548345,0.451,HINDPETRO,2022-06-30
729,778845375,639702970,1418548345,0.451,HINDPETRO,2021-12-31
730,778845375,639702970,1418548345,0.451,HINDPETRO,2021-09-30
731,778845375,639702970,1418548345,0.451,HINDPETRO,2021-06-30
732,778845375,639702970,1418548345,0.451,HINDPETRO,2021-05-14
733,778845375,677000212,1455845587,0.465,HINDPETRO,2021-03-31
734,778845375,731543131,1510388506,0.4843,HINDPETRO,2020-12-31
735,778845375,744977250,1523822625,0.4889,HINDPETRO,2020-09-30
736,778845375,744977250,1523822625,0.4889,HINDPETRO,2020-06-30
737,778845375,744977250,1523822625,0.4889,HINDPETRO,2020-03-31
738,778845375,744977250,1523822625,0.4889,HINDPETRO,2019-12-31
739,778845375,744977250,1523822625,0.4889,HINDPETRO,2019-09-30
740,0,1523822625,1523822625,1.0,HINDPETRO,2019-06-30
741,0,1523822625,1523822625,1.0,HINDPETRO,2019-03-31
742,0,1523822625,1523822625,1.0,HINDPETRO,2018-12-31
743,0,1523822625,1523822625,1.0,HINDPETRO,2018-09-30
744,0,1523822625,1523822625,1.0,HINDPETRO,2018-06-30
745,0,1523822625,1523822625,1.0,HINDPETRO,2018-03-31
746,1454412858,895178404,2349591262,0.381,HINDUNILVR,2025-09-30
747,1454412858,895178404,2349591262,0.381,HINDUNILVR,2025-06-30
748,1454412858,895178404,2349591262,0.381,HINDUNILVR,2025-03-31
749,1454412858,895178404,2349591262,0.381,HINDUNILVR,2024-12-31
750,1454412858,895178404,2349591262,0.381,HINDUNILVR,2024-09-30
751,1454412858,895178404,2349591262,0.381,HINDUNILVR,2024-06-30
752,1454412858,895178404,2349591262,0.381,HINDUNILVR,2024-03-31
753,1454412858,895178404,2349591262,0.381,HINDUNILVR,2023-12-31
754,1454412858,895178404,2349591262,0.381,HINDUNILVR,2023-09-30
755,1454412858,895178404,2349591262,0.381,HINDUNILVR,2023-06-30
756,1454412858,895178404,2349591262,0.381,HINDUNILVR,2023-03-31
757,1454412858,895178404,2349591262,0.381,HINDUNILVR,2022-12-31
758,1454412858,895178404,2349591262,0.381,HINDUNILVR,2022-09-30
759,1454412858,895178404,2349591262,0.381,HINDUNILVR,2022-06-30
760,1454412858,895178404,2349591262,0.381,HINDUNILVR,2022-03-31
761,1454412858,895178404,2349591262,0.381,HINDUNILVR,2021-12-31
762,1454412858,895178404,2349591262,0.381,HINDUNILVR,2021-09-30
763,1454412858,895175980,2349588838,0.381,HINDUNILVR,2021-06-30
764,1454412858,895154961,2349567819,0.381,HINDUNILVR,2021-03-31
765,1454412858,895143397,2349556255,0.381,HINDUNILVR,2020-12-31
766,1454412858,895143397,2349556255,0.381,HINDUNILVR,2020-09-30
767,1454412858,895137184,2349550042,0.381,HINDUNILVR,2020-06-30
768,1454412858,895055141,2349467999,0.381,HINDUNILVR,2020-04-21
769,1454412858,710431329,2164844187,0.3282,HINDUNILVR,2020-03-31
770,1454412858,710399199,2164812057,0.3282,HINDUNILVR,2019-12-31
771,1454412858,710399199,2164812057,0.3282,HINDUNILVR,2019-09-30
772,1454412858,710388179,2164801037,0.3282,HINDUNILVR,2019-06-30
773,1454412858,710291547,2164704405,0.3281,HINDUNILVR,2019-03-31
774,1454412858,710236085,2164648943,0.3281,HINDUNILVR,2018-12-31
775,1454412858,710236085,2164648943,0.3281,HINDUNILVR,2018-09-30
776,1454412858,710220948,2164633806,0.3281,HINDUNILVR,2018-06-30
777,1454412858,710115919,2164528777,0.3281,HINDUNILVR,2018-03-31
778,0,5797122701,7121927830,0.814,ICICIBANK,2025-03-31
779,0,5741141286,7059490315,0.8133,ICICIBANK,2024-12-31
780,0,5684792881,7046201442,0.8068,ICICIBANK,2024-09-30
781,0,5663460301,7036188396,0.8049,ICICIBANK,2024-06-30
782,0,5647671442,7022335643,0.8042,ICICIBANK,2024-03-31
783,0,5644742134,7014826337,0.8047,ICICIBANK,2023-12-31
784,0,5636443490,7003087787,0.8049,ICICIBANK,2023-09-30
785,0,5644430509,6996650422,0.8067,ICICIBANK,2023-06-30
786,0,5647615524,6982815731,0.8088,ICICIBANK,2023-03-31
787,0,5663099561,6977024286,0.8117,ICICIBANK,2022-12-31
788,0,5784163698,6967876747,0.8301,ICICIBANK,2022-09-30
789,0,5795777789,6956354896,0.8332,ICICIBANK,2022-06-30
790,0,5630217682,6948771375,0.8102,ICICIBANK,2022-03-31
791,0,5552530260,6943351843,0.7997,ICICIBANK,2021-12-31
792,0,5432942372,6934409997,0.7835,ICICIBANK,2021-09-30
793,0,5433907012,6925037357,0.7847,ICICIBANK,2021-06-30
794,0,5439457792,6915992387,0.7865,ICICIBANK,2021-03-31
795,0,5518677142,6903693527,0.7994,ICICIBANK,2020-12-31
796,0,5637146884,6896223149,0.8174,ICICIBANK,2020-09-30
797,0,5708891060,6895410621,0.8279,ICICIBANK,2020-08-15
798,0,5295456839,6475980400,0.8177,ICICIBANK,2020-06-30
799,0,5233527872,6472765203,0.8085,ICICIBANK,2020-03-31
800,0,5108276445,6469353972,0.7896,ICICIBANK,2019-12-31
801,0,5018752127,6459674956,0.7769,ICICIBANK,2019-09-30
802,0,4908517545,6452596296,0.7607,ICICIBANK,2019-06-30
803,0,4841814932,6446239653,0.7511,ICICIBANK,2019-03-31
804,0,4836296733,6440817054,0.7509,ICICIBANK,2018-12-31
805,0,4834672514,6435132059,0.7513,ICICIBANK,2018-09-30
806,0,4836609081,6431732828,0.752,ICICIBANK,2018-06-30
807,0,4874274281,6427990776,0.7583,ICICIBANK,2018-03-31
808,117516010,625391996,779075972,0.8027,INDUSINDBK,2025-09-30
809,117516010,625371896,779055872,0.8027,INDUSINDBK,2025-06-30
810,117516010,625070496,779054472,0.8023,INDUSINDBK,2025-03-31
811,117516010,604007169,779051673,0.7753,INDUSINDBK,2024-12-31
812,117516010,600823584,778993088,0.7713,INDUSINDBK,2024-09-30
813,117516010,600027531,778725005,0.7705,INDUSINDBK,2024-06-30
814,117516010,599122477,778319951,0.7698,INDUSINDBK,2024-03-31
815,117516010,597034708,777732182,0.7677,INDUSINDBK,2023-12-31
816,117516010,596057223,777054697,0.7671,INDUSINDBK,2023-09-30
817,117516010,595025429,839504367,0.7088,INDUSINDBK,2023-06-30
818,117516010,594897724,775895198,0.7667,INDUSINDBK,2023-03-31
819,117516010,594417570,775415044,0.7666,INDUSINDBK,2022-12-31
820,117516010,594245990,775243464,0.7665,INDUSINDBK,2022-09-30
821,117516010,594105165,775102639,0.7665,INDUSINDBK,2022-06-30
822,117516010,593551129,774548603,0.7663,INDUSINDBK,2021-12-31
823,117516010,593121720,774119194,0.7662,INDUSINDBK,2021-09-30
824,117516010,592879310,773876784,0.7661,INDUSINDBK,2021-06-30
825,117516010,592374825,773372299,0.766,INDUSINDBK,2021-03-31
826,117516010,592157713,773155187,0.7659,INDUSINDBK,2021-02-18
827,101745025,591878509,757104998,0.7818,INDUSINDBK,2020-12-31
828,101745025,591225334,756451823,0.7816,INDUSINDBK,2020-09-30
829,101745025,591086794,756313283,0.7815,INDUSINDBK,2020-09-04
830,92331364,585382978,741195806,0.7898,INDUSINDBK,2020-08-28
831,92331364,537753210,693566038,0.7753,INDUSINDBK,2020-06-30
832,90375939,539678335,693535738,0.7782,INDUSINDBK,2020-03-31
833,90375939,538012821,693070224,0.7763,INDUSINDBK,2019-12-31
834,90375939,537925354,692982757,0.7762,INDUSINDBK,2019-09-30
835,90375939,537699320,692756723,0.7762,INDUSINDBK,2019-07-06
836,90375939,448081539,603138942,0.7429,INDUSINDBK,2019-06-30
837,90375939,447629465,602686868,0.7427,INDUSINDBK,2019-03-31
838,90227939,447173110,602082563,0.7427,INDUSINDBK,2018-12-31
839,89827767,446786921,601296202,0.743,INDUSINDBK,2018-09-30
840,89827767,445928701,600437982,0.7427,INDUSINDBK,2018-06-30
841,89827767,445713906,600223187,0.7426,INDUSINDBK,2018-03-31
842,542029249,3238915470,4154401349,0.7796,INFY,2025-09-30
843,542029249,3160084994,4154272628,0.7607,INFY,2025-06-30
844,542029249,3161717564,4153263455,0.7613,INFY,2025-03-31
845,542028546,3204505863,4152269194,0.7717,INFY,2024-12-31
846,542028546,3203648476,4152146817,0.7716,INFY,2024-09-30
847,545252377,3177765833,4152028475,0.7654,INFY,2024-06-30
848,545613679,3151919392,4150867464,0.7593,INFY,2024-03-31
849,548643979,3151737406,4150447554,0.7594,INFY,2023-12-31
850,551682338,3141186831,4150384120,0.7568,INFY,2023-09-30
851,551682338,3129400349,4150192365,0.754,INFY,2023-06-30
852,551682338,3078914736,4148560044,0.7422,INFY,2023-03-31
853,551682338,3085681702,4186086843,0.7371,INFY,2022-12-31
854,551682338,3074065494,4207827539,0.7306,INFY,2022-09-30
855,551682338,3642745091,4207620719,0.8657,INFY,2022-06-30
856,551682338,3641330591,4206738641,0.8656,INFY,2022-03-31
857,551682338,3639480900,4205617958,0.8654,INFY,2021-12-31
858,551682338,3638941503,4205464426,0.8653,INFY,2021-09-30
859,551682338,3692258518,4259085763,0.8669,INFY,2021-06-30
860,551682338,3693463776,4260660846,0.8669,INFY,2021-03-31
861,551682338,3691609091,4259587833,0.8667,INFY,2020-12-31
862,551682338,3690823698,4259411598,0.8665,INFY,2020-09-30
863,560182338,3681163055,4259154628,0.8643,INFY,2020-06-30
864,560182338,3680570872,4258992566,0.8642,INFY,2020-03-31
865,560182338,3679582765,4258548000,0.864,INFY,2019-12-31
866,560182338,3679300328,4258412178,0.864,INFY,2019-09-30
867,560182338,3679040728,4258412178,0.8639,INFY,2019-09-04
868,560182338,3714765676,4295042444,0.8649,INFY,2019-06-30
869,560182338,3781226124,4361733444,0.8669,INFY,2019-03-31
870,560182338,3787755822,4368647898,0.867,INFY,2018-12-31
871,560182338,3787270260,4368382980,0.867,INFY,2018-09-30
872,560182338,3787227320,4368382980,0.867,INFY,2018-09-06
873,281702889,1891633452,2184127091,0.8661,INFY,2018-06-30
874,281702889,1891609412,2184114257,0.8661,INFY,2018-03-31
875,7272199767,6849038616,14121238383,0.485,IOC,2025-09-30
876,7272199767,6849038616,14121238383,0.485,IOC,2025-06-30
877,7272199767,6849038616,14121238383,0.485,IOC,2025-03-31
878,7272199767,6849038616,14121238383,0.485,IOC,2024-12-31
879,7272199767,6849038616,14121238383,0.485,IOC,2024-09-30
880,7272199767,6849038616,14121238383,0.485,IOC,2024-06-30
881,7272199767,6849038616,14121238383,0.485,IOC,2024-03-31
882,7272199767,6849038616,14121238383,0.485,IOC,2023-12-31
883,7272199767,6849038616,14121238383,0.485,IOC,2023-09-30
884,7272199767,6849038616,14121238383,0.485,IOC,2023-06-30
885,7272199767,6849038616,14121238383,0.485,IOC,2023-03-31
886,7272199767,6849038616,14121238383,0.485,IOC,2022-12-31
887,7272199767,6849038616,14121238383,0.485,IOC,2022-09-30
888,7272199767,6849038616,14121238383,0.485,IOC,2022-07-12
889,4848133178,4566025744,9414158922,0.485,IOC,2022-06-30
890,4848133178,4566025744,9414158922,0.485,IOC,2022-03-31
891,4848133178,4566025744,9414158922,0.485,IOC,2021-12-31
892,4848133178,4566025744,9414158922,0.485,IOC,2021-09-30
893,4848133178,4566025744,9414158922,0.485,IOC,2021-06-30
894,4848133178,4566025744,9414158922,0.485,IOC,2021-03-31
895,4848133178,4566025744,9414158922,0.485,IOC,2020-12-31
896,4848133178,4566025744,9414158922,0.485,IOC,2020-09-30
897,4848133178,4566025744,9414158922,0.485,IOC,2020-06-30
898,4848133178,4566025744,9414158922,0.485,IOC,2020-03-31
899,4848133178,4566025744,9414158922,0.485,IOC,2019-12-31
900,4848133178,4566025744,9414158922,0.485,IOC,2019-09-30
901,4912149459,4502009463,9414158922,0.4782,IOC,2019-06-30
902,4912149459,4502009463,9414158922,0.4782,IOC,2019-03-31
903,5072317759,4341841163,9414158922,0.4612,IOC,2019-02-14
904,5250171827,4461638101,9711809928,0.4594,IOC,2018-12-31
905,5511546048,4200263880,9711809928,0.4325,IOC,2018-09-30
906,5511546048,4200263880,9711809928,0.4325,IOC,2018-06-30
907,0,12510611054,12514119781,0.9997,ITC,2025-03-31
908,0,12508201664,12511710391,0.9997,ITC,2024-12-31
909,0,12501819671,12507598701,0.9995,ITC,2024-09-30
910,0,12478744052,12484721471,0.9995,ITC,2024-06-30
911,0,12478732640,12484721471,0.9995,ITC,2024-03-31
912,0,12468615478,12475608671,0.9994,ITC,2023-12-31
913,0,12463841968,12470914521,0.9994,ITC,2023-09-30
914,0,12432354487,12439467511,0.9994,ITC,2023-06-30
915,0,12420870002,12428017741,0.9994,ITC,2023-03-31
916,0,12403922794,12412309001,0.9993,ITC,2022-12-31
917,0,12389945018,12399178701,0.9993,ITC,2022-09-30
918,2993887366,3359254257,6353141623,0.5288,JIOFIN,2025-09-30
919,2993887366,3359254257,6353141623,0.5288,JIOFIN,2025-06-30
920,2993887366,3359254257,6353141623,0.5288,JIOFIN,2025-03-31
921,2993887366,3359254257,6353141623,0.5288,JIOFIN,2024-12-31
922,2993887366,3359396822,6353284188,0.5288,JIOFIN,2024-09-30
923,2993887366,3359396822,6353284188,0.5288,JIOFIN,2024-06-30
924,2993887366,3359396822,6353284188,0.5288,JIOFIN,2024-03-31
925,2993887366,3359396822,6353284188,0.5288,JIOFIN,2023-12-31
926,2971218202,3382065986,6353284188,0.5323,JIOFIN,2023-09-30
927,2909923222,3443360966,6353284188,0.542,JIOFIN,2023-08-10
928,1108203750,1334343555,2445453966,0.5456,JSWSTEEL,2025-09-30
929,1107954710,1331666193,2445453966,0.5445,JSWSTEEL,2025-06-30
930,1096489242,1343990038,2445453966,0.5496,JSWSTEEL,2025-03-31
931,1096707992,1343235307,2445453966,0.5493,JSWSTEEL,2024-12-31
932,1096541542,1343034814,2445453966,0.5492,JSWSTEEL,2024-09-30
933,1095695042,1341463814,2445453966,0.5486,JSWSTEEL,2024-06-30
934,1095740042,1340762277,2445453966,0.5483,JSWSTEEL,2024-03-31
935,1095758042,1339781897,2445453966,0.5479,JSWSTEEL,2023-12-31
936,1095445922,1339428787,2445453966,0.5477,JSWSTEEL,2023-09-30
937,1097496650,1307375341,2417220440,0.5409,JSWSTEEL,2023-06-30
938,1097496998,1306857303,2417220440,0.5406,JSWSTEEL,2023-03-31
939,1092374150,1311124675,2417220440,0.5424,JSWSTEEL,2022-12-31
940,1092374150,1310239529,2417220440,0.542,JSWSTEEL,2022-09-30
941,1088119150,1313317352,2417220440,0.5433,JSWSTEEL,2022-06-30
942,1088057750,1321658384,2417220440,0.5468,JSWSTEEL,2022-03-31
943,1080809868,1328426967,2417220440,0.5496,JSWSTEEL,2021-12-31
944,1065658640,1342569060,2417220440,0.5554,JSWSTEEL,2021-09-30
945,1065302540,1342059063,2417220440,0.5552,JSWSTEEL,2021-06-30
946,1065302540,1340463806,2417220440,0.5545,JSWSTEEL,2021-03-31
947,1065327540,1339747756,2417220440,0.5543,JSWSTEEL,2020-12-31
948,1065372540,1338697866,2417220440,0.5538,JSWSTEEL,2020-09-30
949,1041043810,1361504554,2417220440,0.5633,JSWSTEEL,2020-06-30
950,1032467810,1369936376,2417220440,0.5667,JSWSTEEL,2020-03-31
951,1023278110,1379048076,2417220440,0.5705,JSWSTEEL,2019-12-31
952,1024856795,1379062584,2417220440,0.5705,JSWSTEEL,2019-09-30
953,1021697795,1380181043,2417220440,0.571,JSWSTEEL,2019-06-30
954,1031106050,1370605414,2417220440,0.567,JSWSTEEL,2019-03-31
955,1028525550,1373185914,2417220440,0.5681,JSWSTEEL,2018-12-31
956,1022962550,1380772358,2417220440,0.5712,JSWSTEEL,2018-09-30
957,1009178050,1396253530,2417220440,0.5776,JSWSTEEL,2018-06-30
958,514641397,1473951116,1988592513,0.7412,KOTAKBANK,2025-09-30
959,514640397,1473679919,1988320316,0.7412,KOTAKBANK,2025-06-30
960,514640397,1473582596,1988222993,0.7412,KOTAKBANK,2025-03-31
961,514646162,1473527509,1988173671,0.7411,KOTAKBANK,2024-12-31
962,514660162,1473459850,1988120012,0.7411,KOTAKBANK,2024-09-30
963,514735396,1473215902,1987951298,0.7411,KOTAKBANK,2024-06-30
964,514880396,1473040502,1987920898,0.741,KOTAKBANK,2024-03-31
965,515064265,1472588033,1987652298,0.7409,KOTAKBANK,2023-12-31
966,515260066,1472235357,1987495423,0.7407,KOTAKBANK,2023-09-30
967,515429266,1471782807,1987212073,0.7406,KOTAKBANK,2023-06-30
968,515504681,1471051901,1986556582,0.7405,KOTAKBANK,2023-03-31
969,515468481,1470617118,1986085599,0.7405,KOTAKBANK,2022-12-31
970,515505396,1470232932,1985738328,0.7404,KOTAKBANK,2022-09-30
971,515540396,1469893908,1985434304,0.7403,KOTAKBANK,2022-06-30
972,515562396,1469099364,1984661760,0.7402,KOTAKBANK,2022-03-31
973,515564896,1468335073,1983899969,0.7401,KOTAKBANK,2021-12-31
974,515564896,1467522807,1983087703,0.74,KOTAKBANK,2021-09-30
975,515583264,1467092517,1982675781,0.74,KOTAKBANK,2021-06-30
976,515585264,1466250404,1981835668,0.7398,KOTAKBANK,2021-03-31
977,515607764,1464870957,1980478721,0.7397,KOTAKBANK,2020-12-31
978,515667264,1463540545,1979207809,0.7395,KOTAKBANK,2020-09-30
979,515863964,1462940413,1978804377,0.7393,KOTAKBANK,2020-06-30
980,572464964,1406339413,1978804377,0.7107,KOTAKBANK,2020-05-30
981,572464964,1340573374,1913038338,0.7008,KOTAKBANK,2020-03-31
982,572465964,1338568993,1911034957,0.7004,KOTAKBANK,2019-12-31
983,572465964,1337562336,1910028300,0.7003,KOTAKBANK,2019-09-30
984,572465964,1336870766,1909336730,0.7002,KOTAKBANK,2019-06-30
985,572465964,1336288863,1908754827,0.7001,KOTAKBANK,2019-03-31
986,572465964,1335078146,1907544110,0.6999,KOTAKBANK,2018-12-31
987,572465964,1334538166,1907004130,0.6998,KOTAKBANK,2018-09-30
988,572465964,1333665919,1906131883,0.6997,KOTAKBANK,2018-06-30
989,0,1359547761,1375192165,0.9886,LT,2025-03-31
990,0,1358535839,1375130635,0.9879,LT,2024-12-31
991,0,1357195159,1374994900,0.9871,LT,2024-09-30
992,0,1356153062,1374848104,0.9864,LT,2024-06-30
993,0,1355831359,1374668619,0.9863,LT,2024-03-31
994,0,1356638208,1374548315,0.987,LT,2023-12-31
995,0,1357268864,1374398717,0.9875,LT,2023-09-30
996,0,1357268864,1374398717,0.9875,LT,2023-10-07
997,0,1388403624,1405572753,0.9878,LT,2023-06-30
998,0,1387834204,1405482190,0.9874,LT,2023-03-31
999,0,1386837357,1405364127,0.9868,LT,2022-12-31
1000,0,1387022341,1405191199,0.9871,LT,2022-09-30
1001,0,1386667297,1405145221,0.9868,LT,2022-06-30
1002,0,1386832131,1405029123,0.987,LT,2022-03-31
1003,0,1385841082,1404839267,0.9865,LT,2021-12-31
1004,0,1384950877,1404656010,0.986,LT,2021-09-30
1005,0,1385148031,1404604911,0.9861,LT,2021-06-30
1006,0,1384293556,1404555297,0.9856,LT,2021-03-31
1007,0,1383417005,1404256696,0.9852,LT,2020-12-31
1008,0,1382630023,1404034846,0.9848,LT,2020-09-30
1009,0,1383899724,1403992234,0.9857,LT,2020-06-30
1010,0,1386595138,1403892022,0.9877,LT,2020-03-31
1011,0,1384487574,1403581376,0.9864,LT,2019-12-31
1012,0,1382519806,1403265582,0.9852,LT,2019-09-30
1013,0,1380399468,1403091278,0.9838,LT,2019-06-30
1014,0,1379902793,1402729385,0.9837,LT,2019-03-31
1015,0,1377679338,1402220289,0.9825,LT,2018-12-31
1016,0,1373392138,1401727601,0.9798,LT,2018-06-30
1017,0,1371726411,1401369456,0.9788,LT,2018-03-31
1018,214212684,242545184,456757868,0.531,LUPIN,2025-09-30
1019,214207514,242508609,456716123,0.531,LUPIN,2025-06-30
1020,214207514,242357531,456565045,0.5308,LUPIN,2025-03-31
1021,214207514,242027028,456234542,0.5305,LUPIN,2024-12-31
1022,214207514,241935798,456143312,0.5304,LUPIN,2024-09-30
1023,214204990,241710963,455915953,0.5302,LUPIN,2024-06-30
1024,214204744,241474164,455678908,0.5299,LUPIN,2024-03-31
1025,214204744,241121806,455326550,0.5296,LUPIN,2023-12-31
1026,214204744,241017240,455221984,0.5294,LUPIN,2023-09-30
1027,214202474,240877544,455080018,0.5293,LUPIN,2023-06-30
